X.YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,PTDY,TIDE
2024,05,16,06,15,MM,0.0,MM,MM,MM,MM,MM,1010.0,13.6,MM,12.8,MM,MM,MM
2024,05,16,06,00,MM,0.0,MM,MM,MM,MM,MM,1010.0,13.8,MM,13.0,MM,MM,MM
2024,05,16,05,45,80,0.5,MM,MM,MM,MM,MM,1011.0,13.9,MM,13.1,MM,MM,MM
2024,05,16,05,30,90,0.5,MM,MM,MM,MM,MM,1011.0,14.1,MM,13.2,MM,MM,MM
2024,05,16,05,15,110,0.5,MM,MM,MM,MM,MM,1011.0,14.2,MM,13.1,MM,MM,MM
2024,05,16,05,00,100,0.5,MM,MM,MM,MM,MM,1011.0,14.3,MM,13.2,MM,MM,MM
2024,05,16,04,30,90,0.5,MM,MM,MM,MM,MM,1011.0,14.5,MM,13.1,MM,MM,MM
2024,05,16,04,15,MM,0.0,MM,MM,MM,MM,MM,1011.0,14.7,MM,13.1,MM,MM,MM
2024,05,16,04,00,130,1.0,MM,MM,MM,MM,MM,1011.0,14.8,MM,13.0,MM,+0.0,MM
2024,05,16,03,30,130,0.5,MM,MM,MM,MM,MM,1011.0,14.8,MM,13.2,MM,MM,MM
2024,05,16,03,15,MM,0.0,MM,MM,MM,MM,MM,1011.0,14.7,MM,13.3,MM,MM,MM
2024,05,16,03,00,MM,0.0,MM,MM,MM,MM,MM,1011.0,14.7,MM,13.3,MM,+0.0,MM
2024,05,16,02,30,MM,0.0,MM,MM,MM,MM,MM,1011.0,15.0,MM,13.4,MM,MM,MM
2024,05,16,02,15,110,0.5,MM,MM,MM,MM,MM,1011.0,15.1,MM,13.3,MM,MM,MM
2024,05,16,02,00,60,1.0,MM,MM,MM,MM,MM,1011.0,15.1,MM,13.3,MM,+0.0,MM
2024,05,16,01,30,70,1.0,MM,MM,MM,MM,MM,1011.0,15.4,MM,13.8,MM,MM,MM
2024,05,16,01,15,60,1.0,MM,MM,MM,MM,MM,1011.0,15.7,MM,14.1,MM,MM,MM
2024,05,16,01,00,MM,0.0,MM,MM,MM,MM,MM,1011.0,16.0,MM,14.2,MM,+0.0,MM
2024,05,16,00,30,80,0.5,MM,MM,MM,MM,MM,1011.0,16.4,MM,14.8,MM,MM,MM
2024,05,16,00,15,MM,0.0,MM,MM,MM,MM,MM,1011.0,16.9,MM,14.9,MM,MM,MM
2024,05,16,00,00,MM,0.0,MM,MM,MM,MM,MM,1011.0,17.2,MM,15.1,MM,+0.0,MM
2024,05,15,23,30,MM,0.0,MM,MM,MM,MM,MM,1011.0,18.4,MM,15.3,MM,MM,MM
2024,05,15,23,15,MM,0.0,MM,MM,MM,MM,MM,1011.0,18.7,MM,15.4,MM,MM,MM
2024,05,15,23,00,340,0.5,MM,MM,MM,MM,MM,1011.0,18.9,MM,15.4,MM,+0.0,MM
2024,05,15,22,30,270,1.0,MM,MM,MM,MM,MM,1011.0,19.3,MM,15.8,MM,MM,MM
2024,05,15,22,15,270,1.5,MM,MM,MM,MM,MM,1011.0,19.5,MM,15.6,MM,MM,MM
2024,05,15,22,00,270,2.1,MM,MM,MM,MM,MM,1011.0,19.6,MM,15.5,MM,MM,MM
2024,05,15,21,30,250,1.5,MM,MM,MM,MM,MM,1011.0,19.7,MM,15.4,MM,MM,MM
2024,05,15,21,15,250,1.5,MM,MM,MM,MM,MM,1011.0,19.8,MM,15.3,MM,MM,MM
2024,05,15,21,00,250,2.6,MM,MM,MM,MM,MM,1011.0,20.0,MM,15.1,MM,-1.0,MM
2024,05,15,20,30,210,2.1,MM,MM,MM,MM,MM,1011.0,21.6,MM,14.4,MM,MM,MM
2024,05,15,20,15,190,2.1,MM,MM,MM,MM,MM,1011.0,21.4,MM,14.0,MM,MM,MM
2024,05,15,20,00,190,2.1,MM,MM,MM,MM,MM,1011.0,21.2,MM,14.0,MM,-1.0,MM
2024,05,15,19,45,170,1.5,MM,MM,MM,MM,MM,1011.0,20.8,MM,13.6,MM,MM,MM
2024,05,15,19,30,170,2.1,MM,MM,MM,MM,MM,1011.0,20.4,MM,13.3,MM,MM,MM
2024,05,15,19,15,160,1.5,MM,MM,MM,MM,MM,1011.0,20.0,MM,12.9,MM,MM,MM
2024,05,15,19,00,150,2.1,MM,MM,MM,MM,MM,1012.0,20.1,MM,13.0,MM,+0.0,MM
2024,05,15,18,45,140,2.6,MM,MM,MM,MM,MM,1012.0,20.2,MM,13.1,MM,MM,MM
2024,05,15,18,30,140,2.1,MM,MM,MM,MM,MM,1012.0,20.8,MM,13.6,MM,MM,MM
2024,05,15,18,15,140,2.6,MM,MM,MM,MM,MM,1012.0,21.2,MM,13.8,MM,MM,MM
2024,05,15,18,00,130,1.0,MM,MM,MM,MM,MM,1012.0,21.5,MM,14.3,MM,+0.0,MM
2024,05,15,17,45,110,1.5,MM,MM,MM,MM,MM,1012.0,21.4,MM,14.0,MM,MM,MM
2024,05,15,17,30,130,1.0,MM,MM,MM,MM,MM,1012.0,21.7,MM,14.3,MM,MM,MM
2024,05,15,17,15,170,1.0,MM,MM,MM,MM,MM,1012.0,21.9,MM,14.2,MM,MM,MM
2024,05,15,17,00,270,2.1,MM,MM,MM,MM,MM,1012.0,21.8,MM,14.3,MM,+0.0,MM
2024,05,15,16,45,290,1.5,MM,MM,MM,MM,MM,1012.0,21.7,MM,14.3,MM,MM,MM
2024,05,15,16,30,280,3.6,MM,MM,MM,MM,MM,1012.0,22.2,MM,14.5,MM,MM,MM
2024,05,15,16,15,260,2.6,MM,MM,MM,MM,MM,1012.0,22.3,MM,14.1,MM,MM,MM
2024,05,15,16,00,270,3.1,MM,MM,MM,MM,MM,1012.0,21.8,MM,14.1,MM,+0.0,MM
2024,05,15,15,45,250,2.6,MM,MM,MM,MM,MM,1012.0,21.9,MM,13.4,MM,MM,MM
2024,05,15,15,30,260,3.6,MM,MM,MM,MM,MM,1012.0,21.5,MM,13.6,MM,MM,MM
2024,05,15,15,15,250,2.6,MM,MM,MM,MM,MM,1012.0,21.6,MM,13.9,MM,MM,MM
2024,05,15,15,00,260,3.1,MM,MM,MM,MM,MM,1012.0,21.6,MM,14.2,MM,+0.0,MM
2024,05,15,14,45,260,3.1,MM,MM,MM,MM,MM,1012.0,21.2,MM,14.5,MM,MM,MM
2024,05,15,14,30,260,3.1,MM,MM,MM,MM,MM,1012.0,20.5,MM,14.1,MM,MM,MM
2024,05,15,14,15,260,3.1,MM,MM,MM,MM,MM,1012.0,20.3,MM,14.1,MM,MM,MM
2024,05,15,14,00,260,2.1,MM,MM,MM,MM,MM,1012.0,19.8,MM,13.8,MM,+0.0,MM
2024,05,15,13,45,260,2.1,MM,MM,MM,MM,MM,1012.0,19.1,MM,13.8,MM,MM,MM
2024,05,15,13,30,250,2.1,MM,MM,MM,MM,MM,1012.0,18.9,MM,13.6,MM,MM,MM
2024,05,15,13,15,230,2.1,MM,MM,MM,MM,MM,1012.0,18.9,MM,13.6,MM,MM,MM
2024,05,15,13,00,210,1.5,MM,MM,MM,MM,MM,1012.0,18.7,MM,13.6,MM,+0.0,MM
2024,05,15,12,45,220,1.0,MM,MM,MM,MM,MM,1012.0,18.5,MM,13.5,MM,MM,MM
2024,05,15,12,30,210,0.5,MM,MM,MM,MM,MM,1012.0,18.0,MM,13.6,MM,MM,MM
2024,05,15,12,15,270,2.1,MM,MM,MM,MM,MM,1012.0,17.6,MM,13.6,MM,MM,MM
2024,05,15,12,00,260,2.1,MM,MM,MM,MM,MM,1012.0,17.8,MM,13.2,MM,+0.0,MM
2024,05,15,11,45,220,2.6,MM,MM,MM,MM,MM,1012.0,17.7,MM,13.1,MM,MM,MM
2024,05,15,11,30,230,2.1,MM,MM,MM,MM,MM,1012.0,17.3,MM,13.1,MM,MM,MM
2024,05,15,11,15,210,2.1,MM,MM,MM,MM,MM,1012.0,17.2,MM,13.0,MM,MM,MM
2024,05,15,11,00,240,1.5,MM,MM,MM,MM,MM,1012.0,17.3,MM,13.3,MM,+0.0,MM
2024,05,15,10,45,260,2.1,MM,MM,MM,MM,MM,1012.0,17.0,MM,13.2,MM,MM,MM
2024,05,15,10,30,250,2.1,MM,MM,MM,MM,MM,1012.0,16.7,MM,12.9,MM,MM,MM
2024,05,15,10,15,250,1.5,MM,MM,MM,MM,MM,1012.0,16.4,MM,12.8,MM,MM,MM
2024,05,15,10,00,230,1.5,MM,MM,MM,MM,MM,1012.0,16.3,MM,12.7,MM,+0.0,MM
2024,05,15,09,45,220,1.5,MM,MM,MM,MM,MM,1012.0,16.1,MM,12.7,MM,MM,MM
2024,05,15,09,30,220,1.5,MM,MM,MM,MM,MM,1012.0,15.9,MM,12.5,MM,MM,MM
2024,05,15,09,15,220,1.5,MM,MM,MM,MM,MM,1012.0,15.9,MM,12.5,MM,MM,MM
2024,05,15,09,00,210,1.5,MM,MM,MM,MM,MM,1012.0,15.9,MM,12.5,MM,+0.0,MM
2024,05,15,08,45,210,1.5,MM,MM,MM,MM,MM,1012.0,15.5,MM,12.5,MM,MM,MM
2024,05,15,08,30,200,1.0,MM,MM,MM,MM,MM,1012.0,14.5,MM,12.2,MM,MM,MM
2024,05,15,08,15,MM,0.0,MM,MM,MM,MM,MM,1012.0,12.9,MM,11.5,MM,MM,MM
2024,05,15,08,00,MM,0.0,MM,MM,MM,MM,MM,1012.0,13.1,MM,11.4,MM,+0.0,MM
2024,05,15,07,45,MM,0.0,MM,MM,MM,MM,MM,1012.0,13.3,MM,11.2,MM,MM,MM
2024,05,15,07,30,MM,0.0,MM,MM,MM,MM,MM,1012.0,12.8,MM,11.2,MM,MM,MM
2024,05,15,07,15,MM,0.0,MM,MM,MM,MM,MM,1012.0,12.8,MM,11.2,MM,MM,MM
2024,05,15,07,00,MM,0.0,MM,MM,MM,MM,MM,1012.0,13.0,MM,11.4,MM,+0.0,MM
2024,05,15,06,45,MM,0.0,MM,MM,MM,MM,MM,1012.0,13.0,MM,11.4,MM,MM,MM
2024,05,15,06,30,MM,0.0,MM,MM,MM,MM,MM,1012.0,13.3,MM,11.2,MM,MM,MM
2024,05,15,06,15,MM,0.0,MM,MM,MM,MM,MM,1012.0,13.9,MM,11.5,MM,MM,MM
2024,05,15,06,00,MM,0.0,MM,MM,MM,MM,MM,1012.0,14.9,MM,11.7,MM,+0.0,MM
2024,05,15,05,45,250,1.0,MM,MM,MM,MM,MM,1012.0,16.3,MM,12.3,MM,MM,MM
2024,05,15,05,30,240,1.0,MM,MM,MM,MM,MM,1012.0,16.7,MM,12.5,MM,MM,MM
2024,05,15,05,15,260,1.5,MM,MM,MM,MM,MM,1012.0,17.1,MM,12.5,MM,MM,MM
2024,05,15,05,00,260,1.5,MM,MM,MM,MM,MM,1012.0,17.4,MM,12.6,MM,+0.0,MM
2024,05,15,04,45,250,1.5,MM,MM,MM,MM,MM,1012.0,17.3,MM,12.3,MM,MM,MM
2024,05,15,04,30,240,1.5,MM,MM,MM,MM,MM,1012.0,17.5,MM,12.3,MM,MM,MM
2024,05,15,04,15,230,1.5,MM,MM,MM,MM,MM,1012.0,17.8,MM,12.1,MM,MM,MM
2024,05,15,04,00,220,2.1,MM,MM,MM,MM,MM,1012.0,18.0,MM,12.1,MM,+1.0,MM
2024,05,15,03,45,220,2.1,MM,MM,MM,MM,MM,1012.0,18.2,MM,12.1,MM,MM,MM
2024,05,15,03,30,210,1.5,MM,MM,MM,MM,MM,1012.0,18.3,MM,12.0,MM,MM,MM
2024,05,15,03,15,210,1.5,MM,MM,MM,MM,MM,1012.0,18.4,MM,12.0,MM,MM,MM
2024,05,15,03,00,210,1.0,MM,MM,MM,MM,MM,1012.0,18.3,MM,12.0,MM,+1.0,MM
2024,05,15,02,45,200,1.0,MM,MM,MM,MM,MM,1012.0,18.8,MM,12.2,MM,MM,MM
2024,05,15,02,30,180,1.0,MM,MM,MM,MM,MM,1012.0,19.1,MM,12.3,MM,MM,MM
2024,05,15,02,15,200,2.1,MM,MM,MM,MM,MM,1012.0,19.5,MM,12.2,MM,MM,MM
2024,05,15,02,00,200,1.5,MM,MM,MM,MM,MM,1012.0,19.7,MM,12.4,MM,+1.0,MM
2024,05,15,01,45,200,2.1,MM,MM,MM,MM,MM,1012.0,19.7,MM,12.4,MM,MM,MM
2024,05,15,01,30,170,1.0,MM,MM,MM,MM,MM,1012.0,19.5,MM,12.2,MM,MM,MM
2024,05,15,01,15,170,1.5,MM,MM,MM,MM,MM,1011.0,19.7,MM,12.4,MM,MM,MM
2024,05,15,01,00,180,1.5,MM,MM,MM,MM,MM,1011.0,19.9,MM,12.3,MM,+0.0,MM
2024,05,15,00,45,180,1.5,MM,MM,MM,MM,MM,1011.0,19.8,MM,12.2,MM,MM,MM
2024,05,15,00,30,160,1.5,MM,MM,MM,MM,MM,1011.0,20.0,MM,12.4,MM,MM,MM
2024,05,15,00,15,170,2.1,MM,MM,MM,MM,MM,1011.0,20.1,MM,12.2,MM,MM,MM
2024,05,15,00,00,160,1.5,MM,MM,MM,MM,MM,1011.0,20.2,MM,12.3,MM,+0.0,MM
2024,05,14,23,45,150,2.1,MM,MM,MM,MM,MM,1011.0,20.4,MM,12.3,MM,MM,MM
2024,05,14,23,30,140,2.1,MM,MM,MM,MM,MM,1011.0,21.0,MM,12.6,MM,MM,MM
2024,05,14,23,15,150,2.1,MM,MM,MM,MM,MM,1011.0,21.7,MM,12.7,MM,MM,MM
2024,05,14,23,00,170,2.6,MM,MM,MM,MM,MM,1011.0,22.2,MM,12.6,MM,-1.0,MM
2024,05,14,22,45,170,2.6,MM,MM,MM,MM,MM,1011.0,22.3,MM,12.7,MM,MM,MM
2024,05,14,22,30,160,2.6,MM,MM,MM,MM,MM,1011.0,22.2,MM,12.6,MM,MM,MM
2024,05,14,22,15,150,2.6,MM,MM,MM,MM,MM,1011.0,22.6,MM,12.7,MM,MM,MM
2024,05,14,22,00,150,2.6,MM,MM,MM,MM,MM,1011.0,23.2,MM,12.7,MM,-1.0,MM
2024,05,14,21,45,150,2.6,MM,MM,MM,MM,MM,1011.0,23.4,MM,12.6,MM,MM,MM
2024,05,14,21,30,150,2.6,MM,MM,MM,MM,MM,1011.0,23.7,MM,12.9,MM,MM,MM
2024,05,14,21,15,140,2.6,MM,MM,MM,MM,MM,1011.0,23.9,MM,12.8,MM,MM,MM
2024,05,14,21,00,150,2.6,MM,MM,MM,MM,MM,1011.0,24.0,MM,12.9,MM,-2.0,MM
2024,05,14,20,45,150,2.6,MM,MM,MM,MM,MM,1011.0,23.9,MM,12.4,MM,MM,MM
2024,05,14,20,30,150,2.6,MM,MM,MM,MM,MM,1012.0,24.2,MM,12.7,MM,MM,MM
2024,05,14,20,15,140,3.1,MM,MM,MM,MM,MM,1012.0,24.3,MM,12.5,MM,MM,MM
2024,05,14,20,00,130,3.1,MM,MM,MM,MM,MM,1012.0,24.4,MM,12.6,MM,-2.0,MM
2024,05,14,19,45,130,2.6,MM,MM,MM,MM,MM,1012.0,24.3,MM,12.8,MM,MM,MM
2024,05,14,19,30,140,3.6,MM,MM,MM,MM,MM,1012.0,23.9,MM,12.8,MM,MM,MM
2024,05,14,19,15,130,3.1,MM,MM,MM,MM,MM,1012.0,23.8,MM,12.7,MM,MM,MM
2024,05,14,19,00,130,2.6,MM,MM,MM,MM,MM,1012.0,23.6,MM,13.1,MM,-3.0,MM
2024,05,14,18,45,120,2.6,MM,MM,MM,MM,MM,1013.0,23.1,MM,12.9,MM,MM,MM
2024,05,14,18,30,120,2.6,MM,MM,MM,MM,MM,1013.0,23.0,MM,13.1,MM,MM,MM
2024,05,14,18,15,130,2.6,MM,MM,MM,MM,MM,1013.0,22.8,MM,12.9,MM,MM,MM
2024,05,14,18,00,120,2.6,MM,MM,MM,MM,MM,1013.0,23.1,MM,13.2,MM,-2.0,MM
2024,05,14,17,45,110,2.6,MM,MM,MM,MM,MM,1013.0,23.2,MM,13.6,MM,MM,MM
2024,05,14,17,30,100,2.6,MM,MM,MM,MM,MM,1014.0,23.1,MM,13.5,MM,MM,MM
2024,05,14,17,15,120,2.1,MM,MM,MM,MM,MM,1014.0,23.0,MM,13.4,MM,MM,MM
2024,05,14,17,00,110,2.1,MM,MM,MM,MM,MM,1014.0,23.3,MM,13.7,MM,-2.0,MM
2024,05,14,16,45,100,2.1,MM,MM,MM,MM,MM,1014.0,22.7,MM,13.4,MM,MM,MM
2024,05,14,16,30,110,2.1,MM,MM,MM,MM,MM,1015.0,22.1,MM,13.4,MM,MM,MM
2024,05,14,16,15,100,2.1,MM,MM,MM,MM,MM,1015.0,21.7,MM,13.2,MM,MM,MM
2024,05,14,16,00,120,2.1,MM,MM,MM,MM,MM,1015.0,21.5,MM,13.1,MM,-1.0,MM
2024,05,14,15,45,120,2.1,MM,MM,MM,MM,MM,1015.0,21.1,MM,12.9,MM,MM,MM
2024,05,14,15,30,210,1.5,MM,MM,MM,MM,MM,1015.0,21.3,MM,12.6,MM,MM,MM
2024,05,14,15,15,160,1.5,MM,MM,MM,MM,MM,1015.0,20.6,MM,12.7,MM,MM,MM
2024,05,14,15,00,120,1.5,MM,MM,MM,MM,MM,1015.0,19.8,MM,12.9,MM,-1.0,MM
2024,05,14,14,45,110,1.5,MM,MM,MM,MM,MM,1016.0,19.0,MM,12.6,MM,MM,MM
2024,05,14,14,30,150,1.0,MM,MM,MM,MM,MM,1016.0,18.3,MM,12.4,MM,MM,MM
2024,05,14,14,15,130,1.5,MM,MM,MM,MM,MM,1016.0,17.5,MM,12.3,MM,MM,MM
2024,05,14,14,00,120,1.0,MM,MM,MM,MM,MM,1016.0,16.5,MM,11.9,MM,+0.0,MM
2024,05,14,13,45,190,1.0,MM,MM,MM,MM,MM,1016.0,15.5,MM,11.6,MM,MM,MM
2024,05,14,13,30,200,1.5,MM,MM,MM,MM,MM,1016.0,14.9,MM,11.3,MM,MM,MM
2024,05,14,13,15,180,1.0,MM,MM,MM,MM,MM,1016.0,14.0,MM,11.2,MM,MM,MM
2024,05,14,13,00,180,1.5,MM,MM,MM,MM,MM,1016.0,13.6,MM,11.0,MM,+0.0,MM
2024,05,14,12,45,160,1.0,MM,MM,MM,MM,MM,1016.0,13.3,MM,11.2,MM,MM,MM
2024,05,14,12,30,150,1.0,MM,MM,MM,MM,MM,1016.0,12.9,MM,11.0,MM,MM,MM
2024,05,14,12,15,140,1.0,MM,MM,MM,MM,MM,1016.0,12.6,MM,11.2,MM,MM,MM
2024,05,14,12,00,80,1.0,MM,MM,MM,MM,MM,1016.0,12.2,MM,11.1,MM,+0.0,MM
2024,05,14,11,45,80,0.5,MM,MM,MM,MM,MM,1016.0,11.9,MM,10.7,MM,MM,MM
2024,05,14,11,30,60,0.5,MM,MM,MM,MM,MM,1016.0,11.9,MM,10.3,MM,MM,MM
2024,05,14,11,15,MM,0.0,MM,MM,MM,MM,MM,1016.0,11.9,MM,10.3,MM,MM,MM
2024,05,14,11,00,MM,0.0,MM,MM,MM,MM,MM,1016.0,11.6,MM,10.4,MM,+0.0,MM
2024,05,14,10,45,MM,0.0,MM,MM,MM,MM,MM,1016.0,11.4,MM,10.2,MM,MM,MM
2024,05,14,10,30,60,1.0,MM,MM,MM,MM,MM,1016.0,11.2,MM,10.0,MM,MM,MM
2024,05,14,10,15,80,0.5,MM,MM,MM,MM,MM,1016.0,10.9,MM,9.8,MM,MM,MM
2024,05,14,10,00,110,0.5,MM,MM,MM,MM,MM,1016.0,10.7,MM,9.6,MM,+0.0,MM
2024,05,14,09,45,MM,0.0,MM,MM,MM,MM,MM,1016.0,10.7,MM,9.6,MM,MM,MM
2024,05,14,09,30,MM,0.0,MM,MM,MM,MM,MM,1016.0,10.7,MM,9.6,MM,MM,MM
2024,05,14,09,15,MM,0.0,MM,MM,MM,MM,MM,1016.0,10.5,MM,9.6,MM,MM,MM
2024,05,14,09,00,MM,0.0,MM,MM,MM,MM,MM,1016.0,10.2,MM,9.3,MM,-1.0,MM
2024,05,14,08,45,MM,0.0,MM,MM,MM,MM,MM,1016.0,10.3,MM,9.2,MM,MM,MM
2024,05,14,08,30,MM,0.0,MM,MM,MM,MM,MM,1016.0,10.4,MM,9.2,MM,MM,MM
2024,05,14,08,15,MM,0.0,MM,MM,MM,MM,MM,1016.0,10.5,MM,9.3,MM,MM,MM
2024,05,14,08,00,MM,0.0,MM,MM,MM,MM,MM,1016.0,10.9,MM,9.3,MM,-1.0,MM
2024,05,14,07,45,90,0.5,MM,MM,MM,MM,MM,1016.0,11.1,MM,9.7,MM,MM,MM
2024,05,14,07,30,MM,0.0,MM,MM,MM,MM,MM,1016.0,10.8,MM,9.4,MM,MM,MM
2024,05,14,07,15,140,0.5,MM,MM,MM,MM,MM,1016.0,10.7,MM,9.5,MM,MM,MM
2024,05,14,07,00,120,0.5,MM,MM,MM,MM,MM,1016.0,10.0,MM,9.1,MM,-1.0,MM
2024,05,14,06,45,MM,0.0,MM,MM,MM,MM,MM,1016.0,9.8,MM,8.7,MM,MM,MM
2024,05,14,06,30,100,0.5,MM,MM,MM,MM,MM,1016.0,9.7,MM,8.6,MM,MM,MM
2024,05,14,06,15,100,0.5,MM,MM,MM,MM,MM,1017.0,9.7,MM,8.5,MM,MM,MM
2024,05,14,06,00,MM,0.0,MM,MM,MM,MM,MM,1017.0,10.0,MM,8.6,MM,+0.0,MM
2024,05,14,05,45,MM,0.0,MM,MM,MM,MM,MM,1017.0,10.3,MM,8.8,MM,MM,MM
2024,05,14,05,30,130,0.5,MM,MM,MM,MM,MM,1017.0,10.4,MM,8.9,MM,MM,MM
2024,05,14,05,15,130,0.5,MM,MM,MM,MM,MM,1017.0,10.4,MM,8.7,MM,MM,MM
2024,05,14,05,00,130,1.0,MM,MM,MM,MM,MM,1017.0,10.8,MM,8.9,MM,+0.0,MM
2024,05,14,04,45,140,1.0,MM,MM,MM,MM,MM,1017.0,11.0,MM,8.9,MM,MM,MM
2024,05,14,04,30,140,1.0,MM,MM,MM,MM,MM,1017.0,11.0,MM,8.8,MM,MM,MM
2024,05,14,04,15,140,1.0,MM,MM,MM,MM,MM,1017.0,11.2,MM,8.8,MM,MM,MM
2024,05,14,04,00,150,1.0,MM,MM,MM,MM,MM,1017.0,11.0,MM,8.4,MM,+0.0,MM
2024,05,14,03,45,130,1.0,MM,MM,MM,MM,MM,1017.0,10.8,MM,8.2,MM,MM,MM
2024,05,14,03,30,120,1.0,MM,MM,MM,MM,MM,1017.0,10.8,MM,8.1,MM,MM,MM
2024,05,14,03,15,110,1.0,MM,MM,MM,MM,MM,1017.0,10.8,MM,8.1,MM,MM,MM
2024,05,14,03,00,120,1.0,MM,MM,MM,MM,MM,1017.0,10.9,MM,8.0,MM,+0.0,MM
2024,05,14,02,45,120,1.0,MM,MM,MM,MM,MM,1017.0,11.1,MM,8.0,MM,MM,MM
2024,05,14,02,30,130,1.0,MM,MM,MM,MM,MM,1017.0,11.3,MM,8.0,MM,MM,MM
2024,05,14,02,15,120,1.0,MM,MM,MM,MM,MM,1017.0,11.2,MM,8.1,MM,MM,MM
2024,05,14,02,00,130,1.5,MM,MM,MM,MM,MM,1017.0,11.5,MM,8.0,MM,+0.0,MM
2024,05,14,01,45,130,1.5,MM,MM,MM,MM,MM,1017.0,11.5,MM,8.0,MM,MM,MM
2024,05,14,01,30,130,1.5,MM,MM,MM,MM,MM,1017.0,11.6,MM,7.9,MM,MM,MM
2024,05,14,01,15,130,1.5,MM,MM,MM,MM,MM,1017.0,11.7,MM,7.7,MM,MM,MM
2024,05,14,01,00,130,2.1,MM,MM,MM,MM,MM,1017.0,12.0,MM,7.8,MM,+1.0,MM
2024,05,14,00,45,140,1.5,MM,MM,MM,MM,MM,1017.0,12.1,MM,7.7,MM,MM,MM
2024,05,14,00,30,140,1.5,MM,MM,MM,MM,MM,1017.0,12.3,MM,7.7,MM,MM,MM
2024,05,14,00,15,140,1.5,MM,MM,MM,MM,MM,1017.0,12.5,MM,7.2,MM,MM,MM
2024,05,14,00,00,150,2.1,MM,MM,MM,MM,MM,1017.0,12.6,MM,6.9,MM,+1.0,MM
2024,05,13,23,45,140,2.1,MM,MM,MM,MM,MM,1017.0,12.8,MM,6.7,MM,MM,MM
2024,05,13,23,30,130,2.1,MM,MM,MM,MM,MM,1017.0,12.8,MM,6.5,MM,MM,MM
2024,05,13,23,15,130,1.5,MM,MM,MM,MM,MM,1017.0,12.8,MM,6.2,MM,MM,MM
2024,05,13,23,00,130,2.1,MM,MM,MM,MM,MM,1017.0,12.9,MM,5.9,MM,+1.0,MM
2024,05,13,22,45,140,2.1,MM,MM,MM,MM,MM,1016.0,13.0,MM,6.0,MM,MM,MM
2024,05,13,22,30,140,2.1,MM,MM,MM,MM,MM,1016.0,13.1,MM,5.6,MM,MM,MM
2024,05,13,22,15,140,2.6,MM,MM,MM,MM,MM,1016.0,13.4,MM,5.9,MM,MM,MM
2024,05,13,22,00,140,2.1,MM,MM,MM,MM,MM,1016.0,13.9,MM,6.1,MM,-1.0,MM
2024,05,13,21,45,140,3.1,MM,MM,MM,MM,MM,1016.0,13.9,MM,5.6,MM,MM,MM
2024,05,13,21,30,140,3.1,MM,MM,MM,MM,MM,1016.0,14.8,MM,5.2,MM,MM,MM
2024,05,13,21,15,140,3.1,MM,MM,MM,MM,MM,1016.0,14.4,MM,5.1,MM,MM,MM
2024,05,13,21,00,140,3.6,MM,MM,MM,MM,MM,1016.0,14.9,MM,5.3,MM,-1.0,MM
2024,05,13,20,45,150,3.1,MM,MM,MM,MM,MM,1016.0,15.7,MM,5.7,MM,MM,MM
2024,05,13,20,30,150,3.1,MM,MM,MM,MM,MM,1016.0,16.1,MM,6.4,MM,MM,MM
2024,05,13,20,15,130,2.6,MM,MM,MM,MM,MM,1016.0,16.4,MM,7.2,MM,MM,MM
2024,05,13,20,00,140,2.6,MM,MM,MM,MM,MM,1016.0,16.7,MM,7.7,MM,-1.0,MM
2024,05,13,19,45,160,2.6,MM,MM,MM,MM,MM,1016.0,16.6,MM,7.1,MM,MM,MM
2024,05,13,19,30,150,3.6,MM,MM,MM,MM,MM,1017.0,16.6,MM,6.6,MM,MM,MM
2024,05,13,19,15,150,3.1,MM,MM,MM,MM,MM,1017.0,17.0,MM,6.4,MM,MM,MM
2024,05,13,19,00,150,3.1,MM,MM,MM,MM,MM,1017.0,16.9,MM,6.0,MM,+0.0,MM
2024,05,13,18,45,140,2.6,MM,MM,MM,MM,MM,1017.0,16.5,MM,6.2,MM,MM,MM
2024,05,13,18,30,130,2.6,MM,MM,MM,MM,MM,1017.0,16.6,MM,6.3,MM,MM,MM
2024,05,13,18,15,150,3.1,MM,MM,MM,MM,MM,1017.0,17.2,MM,6.8,MM,MM,MM
2024,05,13,18,00,140,2.6,MM,MM,MM,MM,MM,1017.0,17.1,MM,6.5,MM,+0.0,MM
2024,05,13,17,45,130,2.6,MM,MM,MM,MM,MM,1017.0,17.2,MM,7.1,MM,MM,MM
2024,05,13,17,30,130,3.1,MM,MM,MM,MM,MM,1017.0,17.2,MM,6.8,MM,MM,MM
2024,05,13,17,15,130,2.6,MM,MM,MM,MM,MM,1017.0,17.4,MM,7.3,MM,MM,MM
2024,05,13,17,00,130,3.1,MM,MM,MM,MM,MM,1017.0,17.7,MM,6.7,MM,+0.0,MM
2024,05,13,16,45,130,2.6,MM,MM,MM,MM,MM,1017.0,17.4,MM,6.4,MM,MM,MM
2024,05,13,16,30,120,3.1,MM,MM,MM,MM,MM,1017.0,17.1,MM,6.7,MM,MM,MM
2024,05,13,16,15,120,2.6,MM,MM,MM,MM,MM,1017.0,17.6,MM,7.2,MM,MM,MM
2024,05,13,16,00,130,2.6,MM,MM,MM,MM,MM,1017.0,17.8,MM,6.5,MM,+0.0,MM
